ID,Clan Tag,Clan Name
500047983,RBFM,Régiment Blindés de Fusilliers Marins
500010689,RBLIO,Rébellion
500043522,RBT,Radaristes Brevetés Tankistes
500004929,RCC,501 régiment de char de combat
500042289,RCCFR,502e régiment de chars de combat
500018334,RCFB,Le Régiment Cool des Blindés Francophones
500044918,RCS36,Renamed by Customer Support 36
500007845,RD59,ROYALBLINDAGE59
500021059,RD72,Royal Dragon 72
500002930,RD7TH,la 7e division blindée « les rats du désert »
500016621,RDO,RedDiablO
500045808,RDY,Ready
500015731,REB62,matnana
500035409,REBS,Les Rebs
500044618,RED-F,Retraités Extremement Dangereux - FB
500039431,REEX,Les maîtres du champ de bataille
500030299,REG1,REG
500029981,REM,Remember
500027704,RENE,La Renaissance
500006784,RER,RER
500015274,REVO,revo
500028928,RFAB,Régiment Français d'Artillerie Blindés
500009998,RFD,Régiment Français de Dragons
500020511,RFTK,RaFaLTaNKers
500045117,RG-F,Régiment de la Garde Française
500026472,RHHO,Reimsiola HeadHunters
500218887,RICM,Régiment d'infanterie chars de marine
500013466,RIMA,21emeRIMA
500025450,RIMA1,les Franc
500049525,RIP74,The-Reaper
500002889,RLZ,Rulerz
500035429,RNRL,Sledgameur
500154742,RO-KA,for the killed
500050246,ROG1,République Of Gamer
500050049,ROXY,Roxy [FR clan team fun]
500028578,RPGM,math3713
500038749,RPMG,Royal Péon Multi Gaming
500026803,RQM,REQUIEM
500045792,RSFR,République socialiste Francaise
500047618,RSJ,Le 14ème Regiment de Suceur de Jonc
500030416,RTBJM,RASTA BOMBA JAMAIQUE
500047638,RTDM,Régiment Tête de Mort
500048918,RTF,Régiment de Tankistes Francophones
500009945,RTM,Resurrection of the Tanks Masters
500030988,RUCH,ruch team (((((((((((((((clan francophone))))))))))))
500007623,RUGIR,les lions rouges
500026031,RUINE,Panzer Division Ruine
500015766,RYO,[RYO] Clan
500051373,R_D_D,Rats Du Desert
500055238,R_I_S,les Rōnins
500029192,S-AS,LES SIPAHIS
500048247,S-CAT,Les suricates [S]
500008808,S-I-C,Section d'Intervention Corse
500011953,S-I-T,Service de l'Intervention Terrestre
500216593,S-K-Y,Iron_SKY
500021176,S-T-S,Steel's Tigers
500264005,SA-F,Sturmabteilung Franken
500020592,SAME,Sans Merci
500043149,SAMU,les tornades de feu
500008887,SANG,objectifs Sans Pitié
500025429,SASL,Schnouf And Sboob Land
500221420,SASS,Düsterrecken Von Drakthar
500023939,SAV,Stratégie / Action / Victoire
500034378,SBEF,Les Super Blindés d'Elite Français
500028362,SCFR,Saumur Cavalerie FR
500052457,SCOUT,les éclaireurs
500033111,SCYTE,French scyte
500011884,SDD,Scorpions du désert
500231303,SDFR,Schadenfreude!
500049925,SDGT,Les Guerriers Tankiste
500049305,SDR,Section des Renégats
500017718,SEINE,Normandy
500002424,SEMI,Les Semi-Croustillants
500023181,SFFR,*Semper Fidelis*
500044527,SG-C,Stargate Command
500049723,SG10,SG - 10
500009965,SGDWT,les super guignols de world of tank
500005777,SGFR,Soviet Gaming
500032108,SH00T,Gros Calibres
500027093,SH0CK,Shock
500044951,SHAD,Blindés Français de Haut Calibre
500024876,SHAPE,The Ghost Company
500049817,SHD,[Shadow]
500029877,SHRK,Sharkbabes
500045114,SIDE,Tireur d'élite
500011973,SIGL1,les aigles noirs
500045255,SILO,chaolo
500023649,SIWT,Storm In Wonderland
500038194,SKNBO,Skull & Bones
500027180,SKORZ,Skor'Z
500029307,SKS,Hunter of the Shadows [FR]
500011303,SLSC,"Sans Limite,Sans Crainte"
500015739,SMF,SMF
500015405,SMGB,Bétonnière
500025648,SNCF,Société Nationale des Chars Français
500017538,SNIP,The sniper du 27
500033056,SOSS,shot of snipers
500049234,SP59,Sapeurs-Pompiers 59-62
500250955,SPAF,the spunk bois
500016335,SPARO,Sancta Pax Romana
500029558,SPARS,Spartiates Spirit
500053882,SPIE,Les tanker
500051441,SPPK,Seppuku
500029969,SPQR9,Les Aigles de la IX Légion
500044344,SPT_L,spartiate legionnaire
500039673,SPV78,[SPV78]
500048416,SQA,Les Secos du Tesqua
500022547,SRPA,Chevaliers de l'éxtreme
500050594,SSX,carlos
500042355,ST0RY,WoT story
500052335,ST13,Division France Scarface
500031754,STAB,Les Combattants Muets
500003258,STAR,Soldiers of Tanks des Amis Réunis
500028721,STFR,team superman
500008813,STI3,les chasseurs
500012818,STK-S,Secret to Kill School
500011328,STMP,Steampunk
500008256,STR,Section Team Raven
500039957,STRIK,Lucky Strikers
500017626,STT_,STICKS TOGETHER TEAM [FR-RUS]
500039862,SUCK,Salues Un Char Kamikaze
500017407,SUGE,1ERE Divison SUGE
500214869,SUSHI,Traditional Japanese dish
500029376,SVL,SERVAL
500015258,SWAF,Secretly We Are French
500038824,SWAGG,YoLo
500049313,SXP,L'armée de TSAHAL
500022190,S_A_T,Swiss Assault Team
500263185,S_D,Saint_Devils_
500024129,S_F_P,Serveur Francais Public
500055117,T-2-B,The Blood Borthers
500050461,T-264,World of Madnes
500033608,T-A-B,Tigres d'Aciers Blindés
500051918,T-A-Z,les TAZ
500234957,T-B-M,Time of Black Magnates™
500027918,T-BH,Team BlackHawk
500021292,T-C-S,The coffee shop
500029334,T-D-F,Delta_Force
500012217,T-D-L,The Dark Legion
500047342,T-DD,Tankers D-DAY
500022051,T-E-F,Tankeur d'Elite Francais
500010117,T-F-R,Tankistes-Francophones-Réunis
500036035,T-G-N,THE GOLD NOOBS
500045569,T-J-D,The Jokers Of The DEVIL
500015688,T-K-G,The Korrigan Group
500053393,T-L-D,The lotus of death
500009286,T-M-T,TeAm-MasTeR-TaNk
500052359,T-R-D,the red gun
500044969,T-RD,The-Repended
500026077,T-T-W,The Tanker Warrior
500054991,T-U,The Unstoppable
500047972,T1K,Tren-Kilité
500015988,T61,la team 61
500035649,TA-T,Terminator Anti-Tank
500044053,TACF,TAC
500055452,TAE45,THE~A~TEAM~45
500055456,TAFE,Les Tankistes Amateurs Francophones
500037023,TAFR,The- teamArmagedon-FR
500038406,TALA,Les Loups D'Acier
500034232,TANKE,L'armée élite des tankers français
500044828,TANKF,Crazy_tankFR
500018308,TANKK,Roule.Ou.Creve
500239659,TAP13,13rdp
500053900,TATEA,Tank Team Atlantique
500040322,TBAT1,Thebattailleur;Baptistesupergb;Anaelsupergb01;Thetangui51
500017839,TBDXA,Team Black Demon X Angel
500051463,TBFR,Les Têtes Bruler
500016175,TBL,The Blackdeath légion
500024698,TC-42,Team Cook
500053632,TCHAT,tchat-house
500054384,TCHI,Le tchitchi
500007934,TCHUM,les char francais
500003162,TCRA,TheCrazies
500044714,TDBL,The Defiant Blackdeath Legion
500025687,TDF5,tigre de fer
500028988,TDK_,The Dark Devile's
500008350,TDOS,The Dragon Of Steel
500054142,TETRA,Les Seigneurs De La Mort
500039923,TF-59,Tankistes forever - 59
500013953,TF91,Tonton Flingueur
500054997,TFKC,THE FUCKING KAMIKAZE CLAN
500025346,TFKS,TanKFormers
500055108,TFL21,Tankiste pour une France Libre
500019983,TFRF,tanker fou
500219897,TGC,Total Gaming Community
500015046,TGCM,The Guardian Clan of Mousline
500049705,TGG,Troll_Gaming_Génération
500035781,TGMC,Titi et gros Minet corporation
500046417,TGT,The Ghost Tankers
500045506,TH-WF,ThunderWolf
500042084,THA,LesMegaDudes
500040211,THC-F,les Tetra Hydro Castors Français
500019444,THEFT,[TFT]
500026638,THUAM,THUAMATA
500032258,THUT,The united team
500035157,TIA,the iron army
500006582,TIGRE,HORDE SAUVAGE
500051713,TIM3,It's the time to kill all !
500017874,TITI,titi02000laon
500018275,TK-UL,Les Tanks-Uhlans
500055304,TKE,tankeur
500039854,TKFR,La Team Killer Française
500016892,TKK,Tohsaka Katyusha no Kiroku
500054364,TKOH,Tankist of Hell
500050580,TK_,team killer
500035133,TK_F,tanks killers familly
500021551,TLA,TANK . LOISIRS. AVENTURES
500040146,TMC-,Trente Millions de Canons
500041437,TMO,tankmystereouf
500047673,TNBRS,Les Tanks des Ténèbres
500032161,TNDOG,The New Division of Gamer !!!
500041528,TNFR,Treffle Noir
500033362,TNPOS,The New Power Of Soldiers
500034737,TNT33,THEMONSTERS*33*
500033189,TNY,schadow warriors
500044785,TO-PT,Tout Péter
500006095,TOB1,the old boy
500020173,TOS-,Tigers Of Steel
500012706,TOUT,black compagnie
500003035,TOX,ToXyne
500019725,TOXIQ,_-=T0XiC=-_
500053667,TPCW,The Panda Crew
500016635,TPLX,TRIPLE X
500027528,TPOM,Thepowerofminecraft
500016501,TPWOT,team painting wot
500012081,TPZD,Terror Panzer Divizion
500044113,TR2-D,tiger 2 division
500015298,TR3,Tricasses
500012722,TRED,DELITE
500031998,TRL-C,TroloL Compagnie
500047241,TRODA,RicoDelta
500005821,TRSVQ,la 501°de delme
500008511,TRT94,The Royale Tank
500040411,TS-X,The specialists X
500025986,TS0W,The Soul 0f War – L'âme de la guerre
500028702,TSA01,T.S.A Armée spéciales pour les francais
500043608,TSAS,Team Sans Acronyme Sympa
500045039,TSES,TRAQUEURS D'ELITES
500043768,TSOA,The.Sons.of .Anarchy
500023143,TSOW,The Spirit Of War - L'esprit de la guerre
500020878,TSUKA,Tsuyoi Kaze
500023574,TTKT,Tchetchenskaïa
500013423,TTOMS,THE TANKERS of metal smoking
500051976,TUER,Ceux du 501
500005810,TUEUR,les loup intouchable
500027586,TUNIS,FALLAGA
500049040,TU_FR,The unknow [FR]
500026441,TWBE,The Wolf Black Escadron . FR
500025605,TWFR,team world of tank francaise
500053246,TWO1,TransWorldOperations
500051756,TWOD,TheWorldofDark
500009903,TWP,the wild panther
500018820,TXS,Trom Xua Snoc
500042744,TYF,TheYoutubeFighters
500004608,TYGE,Tygrysy Europy
500033565,TYREX,[TYREX] le clan de World of Tanks qui a du mordant !!!!
500028930,TYZE,TYZE
500035220,T_A_B,Turtle Aim Banana
500047400,T_B,les tuniques bleus
500025147,T_D_E,Thunder Delta Echo
500013815,T_D_K,Tunisian Dark Killers
500044808,T_D_T,The Darkness Team
500054834,T_FR,TRASHERS
500046769,T_F_T,The Family Team
500049042,T_H_X,THE EXPANDABLE.S
500026125,T_M_W,The Most Wanted
500049589,T_N_W,The Nation's War
500027889,T_O_W,Team of War (Evil Gamers)
500028511,U-503,Union 503 Panzerfaust
500044075,U-E-F,Unité d'Elite Française
500024333,U-FRA,Union Francophone - Académie
500024835,U-G,~UnityGam3rs~
500043549,U-N-I,The Unity
500014093,U-R-F,Urss Russi + Francais
500031531,U48,Unité48
500008544,UBF,Univers Battlefield
500046147,UCF,L' Union Des Chevaliers Français
500011942,UDD,UNDEAD
500045548,UDEF,L'Unité d'Elite Francophone
500035903,UDILF,unité d' intervention lourde française
500015947,UDTF,Union des tankistes Français
500049724,UEDB,unité d élite de blackdead19989
500055584,UFS-E,"united french soliders "" Elite """
500038114,UFS-X,United French Soldiers X
500045000,UFT,United French Tankers
500019187,UFTS,Unitées Francophones Tanquistes Solidaires
500032648,UF_W,union francophone W_O_T
500013066,UGW,United Gayzou Warriors
500026630,UIII,GICM
500026640,ULL,Union L'infini Lfac
500003241,UNSK,Unskilled Inc.
500031982,UNV,[UNIVER]
500016840,UPTPU,[fr59]
500014717,URSS,10e division de chars de la Garde Ouralsko-Lvovskaïa
500018598,USDT,Union.Solidaire.Des.Tankistes
500199227,UST,Unskilled shooters
500054977,UT78,United Team
500017795,UTFR,ULTIMATE team FR
500027760,UTWOT,Universal Toasters
500029103,U_FR,Union-fr
500019992,V-E,Virtual-Elementz
500025640,V13,Vendredi 13
500046330,V777V,World on Chars Killer's
500030718,VAR83,TANKISTE VAROIS
500009958,VB,Victime Boloss
500018635,VBD,Les Volailles Blindées
500040540,VD-CH,les welches
500009029,VECFR,Vème Corps d'Armée Française
500013645,VFC,les francais
500007954,VG2DB,Les vikings de la 2e DB
500021734,VGST,French Touch Army
500055557,VG_FR,Very Important Gamer French !!
500012242,VHAM,LEBAUDY IS PERFECT
500012854,VII-C,La 7ème Compagnie !!
500020711,VIIIA,VIIIème armée (Eighth Army)
500026370,VIILA,La VII Légion Augusta
500050229,VIPL,les as de la guerre
500008081,VKE,ValKyriE
500240872,VLG,Explosion
500009135,VN,Les Vieux Noobs
500051363,VOSGE,Les Vosgiens
500030940,VPTK,vipertank
500020992,VSTK,Les Valaisans dans les tanks
500034436,VT-DX,VETERANS DES D-X
500035862,VTFRA,DEATH WATCH
500006118,VV,Les Vieux de la Vieille
500017678,W-D-W,Who Dare Wins
500027615,W-H-T,White Tiger
500022605,W-O-K,world-of-killer
500027403,W-O-P,World of Papys
500041873,W-TR4,warrior war fr tr4 912
500010210,W666W,666éme Régiment du Chaos
500055313,WADT,WolfTroopers Armored Division Tanks
500048701,WAMI,We Are Many In Our Head
500029980,WAR-M,War-Métal
500235370,WARKS,WARKS КЛАН ДЛЯ ИГРАКОВ ИГРАЮЩИХ КАК ВАМ УДОБНО И КОГДА ВАМ УДОБНО .
500031325,WASA,36ème bataillons des lapins crétins
500010629,WAZAA,This is spartank !
500052108,WB-62,WB-Tankers
500010289,WB77,Warbrothers
500025153,WEAKS,Weak Spot Shot
500009652,WESPE,Flammpanzer
500026679,WFA,World French Alliance
500024256,WH1TE,Wh1t3Rh1n0
500017439,WIBFR,Where is bryan FR
500023828,WINGS,Heroes
500044040,WLWG,we love WG - nous aimons wargaming.net
500015159,WNTD,Woonted
500022940,WODD,World of dead
500004216,WOF,World of Français
500027732,WOFT,darktanks
500020184,WOLOF,The Wolf On Fire
500035538,WOM,Warriors Of Metal
500048718,WOT59,wot59
500026296,WOTCY,W.O.T (cy07)
500050485,WPT,wolf patrol team
500019858,WRC,World Rally Championship
500017149,WRS,WarSight
500050573,WT-KL,World of Kill
500008589,WT117,WT117
500021641,WTFR,WTFR
500051169,WTFVT,What The French VIP Tanker
500009620,WTT,What the thank ?
500013383,WW2G,Division WW2G
500019230,WWFF,world war for freedom
500048349,WX-FR,Wsl-Xd Fr teamworking
500157952,WYRM,Madcat
500011934,W_P_F,War_Pigs_French
500010465,X-RBD,Xème Régiment Blindé de Dragons
500204936,X0X,Nem sok vizet zavar
500016620,X13X,13_RDP
500008687,XDX,Les Dragons Noirs
500015674,XIIIE,XIIIe Legion
500029291,XIIIK,T-XIII-K
500047367,XIIRC,12ème Régiment de Cuirassiers
500015027,XIIS,12 Salopards
500016421,XLFX,xXL'élite FrançaiseXx
500045983,XMX,The French Family
500041888,XTTG,23e division des War~Gamers
500029179,XV,La ciotat plage
500010071,XVX,Les Tankistes de l'Apocalypse
500020410,XXDD,THE MASTER
500214428,XYZ,xyz
500045868,Y-FR,la yolo team
500022375,YAS2,Ylluminatis Agressive Squad Academy
500048628,YS-FR,Yoloswagg
500015923,YTU,tHExTREMSweet
500054876,Y_BUL,YELLOW BULLS
500037034,Z-2-G,les zinzins de geurres
500014843,Z11,Zalman performance
500020620,ZAM,974 fr
500020178,ZBM,Ze Black Mercenaries
500055507,ZEUSS,TYTAN
500026401,ZGA,ZeGeekArmy
500022671,ZIG,Les Zigouilleurs Multigaming
500015921,ZK-MS,ZK Compagnie
500046958,ZRT,Ze Red Team
500024191,ZU,Zephyr-Ultimate
500016234,ZWEI,The Dark Templar
500033014,ZZT,ZINZINS-TANKS
500030354,Z_T,Zero Tolerance!!
500008910,_-A-_,Alexis Gagliano
500010082,_-T-_,LES TUEURS
500012485,_02_,Lord of war
500050247,_100_,we'll destroy
500004190,_101,101 ème Compagnie
500030653,_7_,La Septième Compagnie_
500173859,_ADS_,ANGRY DEVASTATORS
500230309,_ATF_,Adventure Time for Fun
500039456,_BDR_,les biturés du roi
500042146,_BFB_,Lodlm
500055475,_BMF_,Bad Mother Fucker
500040109,_BOY_,Les Gentlemans
500045535,_BSK_,les Berseker
500018964,_BS_,Blades Of Steel
500007115,_COT_,crow of terror FR
500005909,_DBS_,Commando DBS
500039909,_DIA_,Diabolique
500054011,_DSL_,la 1ere division blindée(division saint -louis)
500016443,_DTC_,Commando Pernod
500044070,_EDC_,Esprit de Corps
500042707,_E_T_,LES EASY TANKISTES
500005216,_F-A_,Foxes' Army
500050665,_FAK_,Fédération Anti-Kikoo
500013723,_FDM_,FDM
500010207,_FMJ_,_ Full Metal Jacket _
500030962,_FRA_,Les Français
500005981,_FRT_,Francs Tireurs
500012931,_FR_,*FRANCE*
500032693,_FUF_,Les Furets Féroces
500034864,_GDG_,Les Guepes De Guerre
500038408,_GLA_,Global Liberation Army Fr
500006098,_III_,>{Division de l'enfer}<
500027654,_KFC_,Chicken Guilde
500033254,_LCA_,_Les Chasseurs Alpins_
500031203,_LCM_,Les Chars Meurent !
500048474,_LCP_,Les Cailloux Perforants
500036571,_LDN_,Les Dragon Noir
500035425,_LFR_,Les Frelons Rouges
500021415,_LNA_,Night Angels
500038984,_LNG_,Le Nid Gaming
500027153,_LSD_,Loża Szyderców i Dywersantów
500016371,_LTB_,- Les Têtes Brulées -
500040833,_LTM_,Les tueurs metalliques
500020306,_MDG_,Death Guards
500013625,_NBC_,NooB Corporation
500024425,_PAD_,Pompelup Armored Division
500025521,_PCC_,pastis cocktail cacahouètes je vais bien
500017060,_PPF_,Papyfrag
500014507,_RAT_,Revolutionary Army Tanks
500016707,_RK_,RKland
500037528,_SA_,Strasbourg Alsace
500024089,_SFS_,Semper Family's
500023069,_SHD_,The Shield
500009924,_SR_,Section Renaissance
500042465,_STIG,Les Stigmates
500044170,_S_E,Spirit of ELO
500012168,_TDE_,Les Tankistes De l'Extrême
500018091,_TEC_,The Easy company
500024481,_TGP_,The ghost Panthers
500043420,_THS_,The Hard Skulls
500027555,_TPR_,1er Régiment de Templier
500033465,_TTP_,The Tactical Predator
500024772,_TWP_,the white panthers
500027916,__E__,Eotenas
